'meeting_id';'meeting_date';'attendee_id'
28358;'1988-12-18 03:00:00';8686
28359;'1984-09-18 04:00:00';8368
28360;'2007-05-25 03:00:00';6914
28361;'1970-03-31 03:00:00';2494
28362;'2004-01-14 02:00:00';3586
28363;'1984-01-12 03:00:00';9177
28364;'1986-02-18 03:00:00';5486
28365;'1994-10-27 02:00:00';5410
28366;'1993-10-22 02:00:00';2779
28367;'1983-12-27 03:00:00';6904
28368;'1972-12-31 03:00:00';3407
28369;'2012-01-28 03:00:00';1318
28370;'1999-05-11 03:00:00';7129
28371;'1976-12-09 03:00:00';1527
28372;'1998-12-21 02:00:00';5882
28373;'1973-02-16 03:00:00';7233
28374;'1990-02-23 02:00:00';2596
28375;'1970-08-20 03:00:00';2277
28376;'1985-05-18 04:00:00';3373
28377;'1979-06-15 03:00:00';7730
28378;'1988-05-27 04:00:00';2384
28379;'1994-11-11 02:00:00';416
28380;'2016-05-17 02:00:00';8208
28381;'1991-11-10 02:00:00';208
28382;'2001-10-10 03:00:00';9002
28383;'2003-01-07 02:00:00';7485
28384;'1982-08-18 04:00:00';7110
28385;'2008-05-04 03:00:00';2814
28386;'2012-12-27 03:00:00';5497
28387;'1988-03-18 03:00:00';1468
28388;'1980-12-09 03:00:00';923
28389;'1982-08-21 04:00:00';4683
28390;'1972-02-16 03:00:00';9424
28391;'1994-09-04 03:00:00';8326
28392;'2014-06-06 03:00:00';3732
28393;'2008-08-31 03:00:00';5691
28394;'1993-01-15 02:00:00';4152
28395;'2005-06-12 03:00:00';2080
28396;'1973-05-16 03:00:00';6084
28397;'1996-03-21 02:00:00';8657
28398;'1976-07-20 03:00:00';1448
28399;'2006-01-03 02:00:00';5640
28400;'1981-07-15 04:00:00';3331
28401;'1998-10-21 03:00:00';151
28402;'2002-08-10 03:00:00';5007
28403;'2004-07-13 03:00:00';6036
28404;'2017-04-19 02:00:00';4663
28405;'1997-05-13 03:00:00';4066
28406;'1980-06-14 03:00:00';7445
28407;'1985-01-14 03:00:00';5576
28408;'1994-12-02 02:00:00';9020
28409;'2016-09-18 02:00:00';9584
28410;'2007-09-16 03:00:00';8479
28411;'1972-03-03 03:00:00';9630
28412;'1996-01-27 02:00:00';7789
28413;'1978-10-17 03:00:00';2650
28414;'2008-04-16 03:00:00';4138
28415;'1976-04-23 03:00:00';7981
28416;'2017-01-05 02:00:00';8731
28417;'1987-05-15 04:00:00';9668
28418;'2001-11-10 02:00:00';8429
28419;'1986-12-12 03:00:00';324
28420;'2006-02-22 02:00:00';4850
28421;'1994-04-13 03:00:00';8426
28422;'2001-07-07 03:00:00';3833
28423;'1979-12-21 03:00:00';3885
28424;'2008-03-24 02:00:00';2233
28425;'1971-12-28 03:00:00';4995
28426;'2003-05-20 03:00:00';5322
28427;'1978-12-21 03:00:00';6077
28428;'1988-04-30 04:00:00';9871
28429;'2012-06-24 03:00:00';879
28430;'1992-01-15 02:00:00';1300
28431;'2005-09-08 03:00:00';2240
28432;'1973-09-10 03:00:00';8337
28433;'1999-12-19 02:00:00';3754
28434;'2008-06-12 03:00:00';2952
28435;'1972-07-28 03:00:00';8303
28436;'2016-08-21 02:00:00';8113
28437;'1974-05-03 03:00:00';8424
28438;'1970-05-02 03:00:00';8366
28439;'2014-05-11 03:00:00';3179
28440;'1974-06-06 03:00:00';3485
28441;'1976-05-30 03:00:00';9993
28442;'1992-07-21 03:00:00';2091
28443;'1986-07-30 04:00:00';6672
28444;'1999-02-10 02:00:00';8959
28445;'1975-05-26 03:00:00';9284
28446;'1973-08-11 03:00:00';3786
28447;'1997-06-18 03:00:00';4373
28448;'1974-12-09 03:00:00';3913
28449;'1974-09-16 03:00:00';2349
28450;'1992-09-22 03:00:00';8356
28451;'1974-09-07 03:00:00';5816
28452;'1998-12-26 02:00:00';1319
28453;'1990-08-21 03:00:00';7232
28454;'1986-08-05 04:00:00';3354
28455;'1979-09-11 03:00:00';6741
28456;'2015-03-05 02:00:00';4286
28457;'1986-12-29 03:00:00';3301
28458;'1984-02-16 03:00:00';8439
28459;'2004-09-18 03:00:00';2205
28460;'2012-03-07 03:00:00';8737
28461;'1980-07-06 03:00:00';1324
28462;'1972-08-20 03:00:00';6816
28463;'2009-07-09 03:00:00';3440
28464;'1989-07-22 03:00:00';9656
28465;'1972-04-28 03:00:00';480
28466;'1976-05-27 03:00:00';8517
28467;'1978-10-30 03:00:00';7685
28468;'1974-05-31 03:00:00';4024
28469;'1986-11-25 03:00:00';7110
28470;'2003-08-18 03:00:00';2959
28471;'2001-10-26 03:00:00';7535
28472;'1978-06-02 03:00:00';6400
28473;'1988-04-07 04:00:00';492
28474;'1984-06-21 04:00:00';1634
28475;'1999-12-02 02:00:00';6119
28476;'1984-05-11 04:00:00';4199
28477;'1979-12-14 03:00:00';5436
28478;'1973-02-25 03:00:00';186
28479;'1977-03-01 03:00:00';294
28480;'1985-03-22 03:00:00';9745
28481;'1977-04-02 03:00:00';392
28482;'2009-12-25 02:00:00';6991
28483;'2001-07-08 03:00:00';5898
28484;'1978-07-14 03:00:00';1001
28485;'1998-12-14 02:00:00';6781
28486;'1978-02-23 03:00:00';1442
28487;'2009-01-29 02:00:00';2077
28488;'2013-08-13 03:00:00';902
28489;'1975-08-03 03:00:00';1906
28490;'2010-12-13 02:00:00';2463
28491;'1993-06-16 03:00:00';3891
28492;'1989-03-04 03:00:00';4200
28493;'2017-03-19 02:00:00';1368
28494;'1986-04-22 04:00:00';747
28495;'2014-01-23 03:00:00';7561
28496;'1994-06-11 03:00:00';2409
28497;'2010-08-06 03:00:00';1593
28498;'2015-05-24 02:00:00';4166
28499;'2017-08-19 02:00:00';3673
28500;'1982-04-13 04:00:00';189
28501;'2006-07-21 03:00:00';9546
28502;'1992-07-11 03:00:00';936
28503;'1975-06-01 03:00:00';9219
28504;'2000-01-07 02:00:00';3588
28505;'1990-10-08 02:00:00';6699
28506;'2002-11-20 02:00:00';4436
28507;'1984-08-12 04:00:00';3523
28508;'2016-12-22 02:00:00';8565
28509;'1996-05-18 03:00:00';51
28510;'2002-09-20 03:00:00';3705
28511;'1977-12-21 03:00:00';2623
28512;'1972-04-23 03:00:00';9491
28513;'2013-05-02 03:00:00';4422
28514;'1996-02-07 02:00:00';1197
28515;'1989-09-14 03:00:00';5207
28516;'2012-06-13 03:00:00';5449
28517;'1996-09-17 03:00:00';1249
28518;'1970-09-01 03:00:00';5171
28519;'2010-07-10 03:00:00';9189
28520;'2008-08-04 03:00:00';8687
28521;'2005-02-16 02:00:00';7802
28522;'1972-04-07 03:00:00';2564
28523;'2013-07-23 03:00:00';2765
28524;'2015-03-06 02:00:00';9988
28525;'1972-12-16 03:00:00';7890
28526;'1991-09-25 03:00:00';1591
28527;'2007-06-25 03:00:00';8235
28528;'1979-04-16 03:00:00';4291
28529;'1988-02-12 03:00:00';9908
28530;'1980-06-02 03:00:00';7274
28531;'1984-10-05 03:00:00';345
28532;'2000-02-03 02:00:00';144
28533;'2008-07-05 03:00:00';7221
28534;'1992-02-29 02:00:00';9352
28535;'1977-03-08 03:00:00';7544
28536;'1998-09-19 03:00:00';8106
28537;'2003-07-29 03:00:00';7475
28538;'2015-06-11 02:00:00';5442
28539;'1973-10-28 03:00:00';7571
28540;'1997-05-31 03:00:00';360
28541;'1992-08-06 03:00:00';9048
28542;'2017-09-04 02:00:00';7592
28543;'1972-09-18 03:00:00';2497
28544;'1981-11-05 03:00:00';9502
28545;'1998-04-01 03:00:00';9366
28546;'1992-10-07 02:00:00';8384
28547;'2011-06-13 03:00:00';3170
28548;'2010-11-15 02:00:00';8231
28549;'1988-02-10 03:00:00';7195
28550;'1992-06-14 03:00:00';8554
28551;'1994-01-04 02:00:00';5727
28552;'2009-09-19 03:00:00';1689
28553;'1986-04-06 04:00:00';124
28554;'2003-04-11 03:00:00';564
28555;'1988-02-26 03:00:00';4459
28556;'2005-08-22 03:00:00';9174
28557;'1996-10-16 03:00:00';6746
28558;'1984-10-23 03:00:00';8321
28559;'1970-01-10 03:00:00';4582
28560;'1989-05-12 03:00:00';6119
28561;'2012-10-04 03:00:00';7586
28562;'1985-06-29 04:00:00';98
28563;'2009-03-26 02:00:00';5398
28564;'1978-11-02 03:00:00';7121
28565;'1987-03-25 03:00:00';5670
28566;'2005-02-09 02:00:00';3215
28567;'1999-07-01 03:00:00';3837
28568;'1985-08-09 04:00:00';9361
28569;'1988-11-10 03:00:00';2183
28570;'2007-11-15 02:00:00';7516
28571;'1972-08-24 03:00:00';1400
28572;'1972-09-28 03:00:00';9201
28573;'2008-12-07 02:00:00';7020
28574;'2001-08-24 03:00:00';7287
28575;'1986-01-11 03:00:00';4524
28576;'1974-05-21 03:00:00';2451
28577;'1981-12-09 03:00:00';4938
28578;'1986-08-06 04:00:00';8341
28579;'1981-08-04 04:00:00';8409
28580;'1976-05-22 03:00:00';7106
28581;'1978-03-16 03:00:00';7419
28582;'2014-08-22 03:00:00';8682
28583;'2013-06-11 03:00:00';7304
28584;'1993-09-04 03:00:00';3334
28585;'2006-05-27 03:00:00';89
28586;'1972-10-22 03:00:00';7120
28587;'2002-10-22 03:00:00';9902
28588;'1979-08-17 03:00:00';2222
28589;'2011-04-25 03:00:00';5266
28590;'2006-04-26 03:00:00';6044
28591;'1999-06-05 03:00:00';6761
28592;'1977-09-02 03:00:00';8693
28593;'2014-04-01 03:00:00';2946
28594;'1983-07-10 04:00:00';2414
28595;'2017-08-04 02:00:00';895
28596;'2015-11-15 02:00:00';2559
28597;'2006-12-08 02:00:00';1150
28598;'1980-12-22 03:00:00';6190
28599;'1973-04-14 03:00:00';3876
28600;'1975-04-20 03:00:00';5034
28601;'1989-01-13 03:00:00';8021
28602;'1971-02-18 03:00:00';5618
28603;'1977-05-18 03:00:00';5634
28604;'1986-05-15 04:00:00';4048
28605;'2009-10-24 03:00:00';6063
28606;'2016-12-08 02:00:00';1461
28607;'1976-04-04 03:00:00';7856
28608;'2007-10-25 03:00:00';9713
28609;'1975-08-01 03:00:00';4319
28610;'1992-01-08 02:00:00';5871
28611;'1977-06-17 03:00:00';6909
28612;'1977-07-12 03:00:00';7931
28613;'2015-09-12 02:00:00';9379
28614;'2002-01-13 02:00:00';8161
28615;'1987-02-21 03:00:00';5459
28616;'2014-01-02 03:00:00';8324
28617;'2013-07-21 03:00:00';9264
28618;'1998-10-13 03:00:00';8583
28619;'2013-12-01 03:00:00';2934
28620;'2011-02-21 02:00:00';7707
28621;'1974-10-23 03:00:00';7544
28622;'1979-10-06 03:00:00';5254
28623;'1971-10-12 03:00:00';676
28624;'1979-08-31 03:00:00';3404
28625;'1975-08-01 03:00:00';5493
28626;'2009-10-19 03:00:00';1549
28627;'2006-10-10 03:00:00';2357
28628;'2014-11-02 02:00:00';939
28629;'1978-08-01 03:00:00';1741
28630;'2010-12-30 02:00:00';4789
28631;'1973-09-23 03:00:00';282
28632;'1998-04-07 03:00:00';6613
28633;'2010-07-04 03:00:00';9102
28634;'2007-10-09 03:00:00';8931
28635;'1990-07-22 03:00:00';7872
28636;'2002-01-23 02:00:00';9444
28637;'2000-08-11 03:00:00';3760
28638;'1978-07-18 03:00:00';4099
28639;'1993-10-27 02:00:00';7228
28640;'1980-08-07 03:00:00';6425
28641;'1978-11-07 03:00:00';936
28642;'1972-10-22 03:00:00';7148
28643;'2010-02-24 02:00:00';7309
28644;'1983-05-19 04:00:00';5010
28645;'1993-01-27 02:00:00';6401
28646;'2004-07-11 03:00:00';3072
28647;'1977-03-18 03:00:00';8142
28648;'2009-03-27 02:00:00';3571
28649;'1981-05-18 04:00:00';8626
28650;'1971-07-09 03:00:00';7354
28651;'2010-06-02 03:00:00';9779
28652;'1996-10-31 02:00:00';2190
28653;'1993-02-26 02:00:00';524
28654;'2008-01-18 02:00:00';255
28655;'1986-11-13 03:00:00';5353
28656;'2011-06-29 03:00:00';6333
28657;'2005-11-03 02:00:00';7259
28658;'1989-03-18 03:00:00';3200
28659;'1998-06-29 03:00:00';4040
28660;'2009-04-12 03:00:00';1876
28661;'1996-09-01 03:00:00';8546
28662;'2004-11-20 02:00:00';4548
28663;'2012-01-09 03:00:00';9490
28664;'1979-10-03 03:00:00';2193
28665;'1995-11-03 02:00:00';7377
28666;'1976-08-30 03:00:00';2272
28667;'1981-04-15 04:00:00';2147
28668;'1980-12-27 03:00:00';7134
28669;'1997-02-28 02:00:00';8432
28670;'1976-10-20 03:00:00';64
28671;'2006-12-21 02:00:00';3968
28672;'1976-12-12 03:00:00';4747
28673;'1986-01-29 03:00:00';3555
28674;'1983-11-16 03:00:00';8764
28675;'1999-03-10 02:00:00';9946
28676;'2011-02-10 02:00:00';9526
28677;'2000-12-09 02:00:00';6981
28678;'1986-03-20 03:00:00';6294
28679;'2015-09-17 02:00:00';5850
28680;'1994-01-23 02:00:00';7460
28681;'2002-10-03 03:00:00';1359
28682;'1987-10-22 03:00:00';8680
28683;'2002-11-15 02:00:00';4836
28684;'1972-03-04 03:00:00';7351
28685;'1998-03-22 02:00:00';4768
28686;'1995-04-11 03:00:00';5657
28687;'2015-01-13 02:00:00';406
28688;'2014-08-04 03:00:00';5143
28689;'2010-05-10 03:00:00';5187
28690;'2005-01-01 02:00:00';2342
28691;'1989-05-17 03:00:00';8903
28692;'1990-11-29 02:00:00';5019
28693;'1987-02-02 03:00:00';3214
28694;'1972-06-06 03:00:00';7930
28695;'1991-04-24 03:00:00';8666
28696;'1973-11-01 03:00:00';6543
28697;'2013-05-30 03:00:00';9071
28698;'1981-02-03 03:00:00';4632
28699;'2012-07-10 03:00:00';4698
28700;'1979-10-03 03:00:00';7773
28701;'2002-05-06 03:00:00';2591
28702;'1992-06-16 03:00:00';2653
28703;'1992-10-29 02:00:00';749
28704;'1976-05-10 03:00:00';742
28705;'1982-08-22 04:00:00';1232
28706;'1988-12-20 03:00:00';4977
28707;'2009-09-04 03:00:00';3972
28708;'1974-08-10 03:00:00';8071
28709;'1979-05-23 03:00:00';3232
28710;'2012-04-13 03:00:00';932
28711;'1999-07-06 03:00:00';1238
28712;'1976-12-04 03:00:00';1655
28713;'2011-06-23 03:00:00';1030
28714;'1978-01-26 03:00:00';2019
28715;'1997-02-08 02:00:00';5626
28716;'1977-04-19 03:00:00';741
28717;'1980-07-01 03:00:00';3297
28718;'1985-06-27 04:00:00';3905
28719;'1974-11-10 03:00:00';7003
28720;'2003-09-25 03:00:00';8780
28721;'2010-06-26 03:00:00';3358
28722;'2013-05-05 03:00:00';6816
28723;'1997-11-27 02:00:00';3011
28724;'2000-05-01 03:00:00';1264
28725;'1990-08-13 03:00:00';1776
28726;'1975-05-03 03:00:00';5848
28727;'2006-05-29 03:00:00';5443
28728;'2005-11-09 02:00:00';319
28729;'1974-03-15 03:00:00';9191
28730;'2013-06-07 03:00:00';7820
28731;'2013-05-25 03:00:00';9846
28732;'2008-06-28 03:00:00';1666
28733;'2009-04-07 03:00:00';5420
28734;'1991-12-31 02:00:00';986
28735;'1970-10-22 03:00:00';9827
28736;'2010-10-22 03:00:00';411
28737;'1987-08-05 04:00:00';2944
28738;'1988-06-14 04:00:00';8569
28739;'1974-05-21 03:00:00';106
28740;'2011-07-30 03:00:00';3847
28741;'2013-05-30 03:00:00';5650
28742;'1977-01-24 03:00:00';4522
28743;'2016-01-08 02:00:00';6131
28744;'1974-05-23 03:00:00';3947
28745;'1990-10-27 02:00:00';4328
28746;'2008-07-13 03:00:00';7768
28747;'2016-12-24 02:00:00';3108
28748;'1986-01-01 03:00:00';153
28749;'1976-02-27 03:00:00';3250
28750;'2014-08-02 03:00:00';6314
28751;'1986-03-13 03:00:00';809
28752;'2000-05-13 03:00:00';7001
28753;'2004-07-23 03:00:00';4364
28754;'2016-09-17 02:00:00';9118
28755;'2017-06-03 02:00:00';3676
28756;'1983-05-16 04:00:00';2994
28757;'1987-07-20 04:00:00';2234
28758;'1982-04-23 04:00:00';5629
28759;'2002-04-08 03:00:00';9372
28760;'1992-02-17 02:00:00';64
28761;'2001-01-14 02:00:00';8843
28762;'1999-11-06 02:00:00';7772
28763;'1993-06-29 03:00:00';295
28764;'2013-11-21 03:00:00';7709
28765;'1974-12-31 03:00:00';1704
28766;'2010-05-18 03:00:00';1142
28767;'1989-10-15 02:00:00';5026
28768;'2017-05-19 02:00:00';7450
28769;'2010-10-16 03:00:00';8947
28770;'1996-12-05 02:00:00';9924
28771;'1995-06-05 03:00:00';397
28772;'1987-01-10 03:00:00';5124
28773;'1995-06-26 03:00:00';683
28774;'1976-02-14 03:00:00';8871
28775;'1974-03-26 03:00:00';9313
28776;'1982-01-19 03:00:00';7425
28777;'2009-08-03 03:00:00';9300
28778;'1972-12-01 03:00:00';4106
28779;'1988-03-28 04:00:00';4803
28780;'2007-04-08 03:00:00';4434
28781;'2002-03-10 02:00:00';9249
28782;'1974-10-24 03:00:00';5122
28783;'2010-01-26 02:00:00';8416
28784;'1978-08-10 03:00:00';1905
28785;'1979-01-07 03:00:00';9836
28786;'1988-11-26 03:00:00';5455
28787;'1981-09-01 04:00:00';9329
28788;'2005-03-28 03:00:00';2658
28789;'1996-01-06 02:00:00';2921
28790;'2014-07-03 03:00:00';4362
28791;'1989-07-03 03:00:00';5238
28792;'2011-10-26 03:00:00';195
28793;'1993-11-07 02:00:00';7096
28794;'1995-01-17 02:00:00';4071
28795;'2000-05-12 03:00:00';1180
28796;'2015-02-07 02:00:00';541
28797;'1972-07-15 03:00:00';2482
28798;'1979-09-13 03:00:00';9970
28799;'1970-10-07 03:00:00';985
28800;'1975-11-02 03:00:00';3810
28801;'1986-02-03 03:00:00';5753
28802;'1985-10-27 03:00:00';5123
28803;'1999-01-08 02:00:00';6444
28804;'1971-12-01 03:00:00';6511
28805;'1977-02-10 03:00:00';2730
28806;'1989-06-05 03:00:00';8796
28807;'1989-05-17 03:00:00';2655
28808;'1980-06-24 03:00:00';6905
28809;'1970-06-08 03:00:00';8971
28810;'1978-10-18 03:00:00';4599
28811;'2013-11-08 03:00:00';7879
28812;'2003-01-12 02:00:00';5089
28813;'2001-05-29 03:00:00';7823
28814;'2011-02-01 02:00:00';4586
28815;'1992-04-07 03:00:00';7520
28816;'1997-11-09 02:00:00';2930
28817;'1976-12-25 03:00:00';3646
28818;'2011-12-13 03:00:00';1124
28819;'1995-08-04 03:00:00';1250
28820;'1989-01-13 03:00:00';4831
28821;'2008-10-31 02:00:00';8272
28822;'1978-02-24 03:00:00';447
28823;'2008-09-21 03:00:00';5521
28824;'2007-09-08 03:00:00';1175
28825;'2004-07-17 03:00:00';8241
28826;'2016-06-12 02:00:00';9438
28827;'2005-06-24 03:00:00';6790
28828;'1980-02-14 03:00:00';6723
28829;'2010-03-06 02:00:00';5803
28830;'2008-06-03 03:00:00';4398
28831;'2002-09-01 03:00:00';5081
28832;'2010-12-30 02:00:00';6580
28833;'1983-10-21 03:00:00';9441
28834;'1992-12-01 02:00:00';5078
28835;'2011-11-15 03:00:00';5576
28836;'1999-03-13 02:00:00';9239
28837;'1991-05-22 03:00:00';4479
28838;'1978-06-13 03:00:00';1896
28839;'2016-10-21 02:00:00';7086
28840;'1970-09-04 03:00:00';6274
28841;'1991-01-23 02:00:00';1405
28842;'2016-11-18 02:00:00';5103
28843;'1988-06-11 04:00:00';8559
28844;'1972-11-23 03:00:00';2566
28845;'2004-11-25 02:00:00';8011
28846;'2012-04-04 03:00:00';6625
28847;'1994-04-28 03:00:00';9768
28848;'1977-07-23 03:00:00';5612
28849;'1997-03-07 02:00:00';484
28850;'1990-08-28 03:00:00';6925
28851;'1995-01-13 02:00:00';9857
28852;'2011-04-17 03:00:00';7434
28853;'2010-06-11 03:00:00';2653
28854;'1989-08-17 03:00:00';3355
28855;'1970-01-15 03:00:00';7292
28856;'1999-01-24 02:00:00';6029
28857;'1990-03-27 03:00:00';1828
28858;'1977-12-29 03:00:00';1072
28859;'2013-04-28 03:00:00';3605
28860;'1995-05-14 03:00:00';62
28861;'2006-09-01 03:00:00';9203
28862;'1979-12-10 03:00:00';3417
28863;'2008-03-16 02:00:00';8497
28864;'1999-11-23 02:00:00';3071
28865;'2009-03-23 02:00:00';3276
28866;'1983-07-16 04:00:00';8156
28867;'1984-05-15 04:00:00';8065
28868;'1986-10-13 03:00:00';1421
28869;'1986-05-14 04:00:00';7084
28870;'1973-05-20 03:00:00';1948
28871;'1975-08-11 03:00:00';3246
28872;'2008-01-31 02:00:00';1341
28873;'1995-06-04 03:00:00';1497
28874;'2010-07-28 03:00:00';4964
28875;'2002-09-19 03:00:00';2572
28876;'1984-02-15 03:00:00';3328
28877;'1973-03-06 03:00:00';1254
28878;'1973-10-02 03:00:00';6440
28879;'2006-01-02 02:00:00';1816
28880;'1975-10-16 03:00:00';305
28881;'1983-11-30 03:00:00';7356
28882;'1999-12-30 02:00:00';1769
28883;'1997-03-02 02:00:00';956
28884;'2012-05-24 03:00:00';4803
28885;'2017-08-11 02:00:00';656
28886;'1983-07-31 04:00:00';3359
28887;'2007-06-25 03:00:00';8264
28888;'1981-11-08 03:00:00';4933
28889;'2000-02-24 02:00:00';5394
28890;'2012-08-09 03:00:00';9262
28891;'2017-06-11 02:00:00';728
28892;'2015-10-06 02:00:00';6912
28893;'2003-06-24 03:00:00';8633
28894;'2016-12-16 02:00:00';5572
28895;'1992-01-17 02:00:00';6322
28896;'1988-07-08 04:00:00';9525
28897;'2015-10-27 02:00:00';9193
28898;'1996-07-25 03:00:00';2902
28899;'2013-08-05 03:00:00';7958
28900;'1998-10-11 03:00:00';9344
28901;'1990-01-04 02:00:00';3135
28902;'2001-12-03 02:00:00';1320
28903;'2005-07-18 03:00:00';2926
28904;'2013-07-19 03:00:00';762
28905;'2010-09-23 03:00:00';6512
28906;'2001-08-10 03:00:00';2084
28907;'1988-10-09 03:00:00';1789
28908;'1981-05-08 04:00:00';2432
28909;'1995-02-02 02:00:00';1120
28910;'1996-10-16 03:00:00';8223
28911;'1980-11-08 03:00:00';5410
28912;'1980-11-03 03:00:00';8159
28913;'2000-12-25 02:00:00';6695
28914;'1988-05-27 04:00:00';2681
28915;'1984-09-01 04:00:00';212
28916;'2005-02-19 02:00:00';6137
28917;'2014-12-14 02:00:00';6410
28918;'2004-04-22 03:00:00';4875
28919;'2001-05-14 03:00:00';8340
28920;'1987-02-18 03:00:00';4366
28921;'1990-08-03 03:00:00';9978
28922;'1996-04-03 03:00:00';5960
28923;'1972-01-19 03:00:00';1104
28924;'2014-09-21 03:00:00';9670
28925;'2008-01-18 02:00:00';1822
28926;'1973-06-14 03:00:00';9118
28927;'2012-06-24 03:00:00';4092
28928;'2009-05-19 03:00:00';4371
28929;'1975-12-24 03:00:00';2777
28930;'1971-12-06 03:00:00';4372
28931;'1986-12-08 03:00:00';7528
28932;'1991-08-18 03:00:00';9554
28933;'1984-08-25 04:00:00';2440
28934;'2008-01-25 02:00:00';3483
28935;'2006-12-04 02:00:00';4255
28936;'2009-05-19 03:00:00';9768
28937;'1991-07-13 03:00:00';8754
28938;'2008-10-28 02:00:00';7839
28939;'1975-10-19 03:00:00';5555
28940;'2015-10-28 02:00:00';1606
28941;'1991-07-07 03:00:00';6776
28942;'1977-07-01 03:00:00';4357
28943;'1993-10-31 02:00:00';9444
28944;'2012-12-26 03:00:00';7078
28945;'1988-10-16 03:00:00';1444
28946;'2012-12-03 03:00:00';1116
28947;'1976-07-27 03:00:00';7576
28948;'2009-08-29 03:00:00';6749
28949;'1981-08-21 04:00:00';3803
28950;'2015-12-04 02:00:00';6254
28951;'2016-11-30 02:00:00';5601
28952;'2017-08-28 02:00:00';5417
28953;'2006-03-03 02:00:00';1021
28954;'1974-04-07 03:00:00';2509
28955;'2017-07-08 02:00:00';2828
28956;'1986-10-06 03:00:00';6611
28957;'1975-12-19 03:00:00';3617
28958;'1983-03-23 03:00:00';1336
28959;'2014-04-14 03:00:00';9710
28960;'1979-02-18 03:00:00';3356
28961;'1998-01-17 02:00:00';7388
28962;'1994-11-21 02:00:00';437
28963;'2001-07-27 03:00:00';4391
28964;'2016-05-29 02:00:00';1840
28965;'1990-07-08 03:00:00';7640
28966;'2005-05-25 03:00:00';902
28967;'1984-07-12 04:00:00';1312
28968;'1972-05-21 03:00:00';9399
28969;'2004-07-08 03:00:00';6574
28970;'1994-11-20 02:00:00';198
28971;'2004-10-11 03:00:00';3742
28972;'1973-09-21 03:00:00';9057
28973;'1978-10-16 03:00:00';1839
28974;'1973-09-28 03:00:00';2955
28975;'2015-11-29 02:00:00';6334
28976;'1991-11-22 02:00:00';4119
28977;'2002-10-08 03:00:00';4580
28978;'1976-03-20 03:00:00';4787
28979;'1996-08-15 03:00:00';873
28980;'1992-07-30 03:00:00';1039
28981;'2003-09-16 03:00:00';451
28982;'1983-04-25 04:00:00';1305
28983;'2006-03-22 02:00:00';8735
28984;'1974-07-26 03:00:00';3814
28985;'1975-03-17 03:00:00';8410
28986;'1977-04-02 03:00:00';46
28987;'1997-04-21 03:00:00';2189
28988;'1971-03-16 03:00:00';3557
28989;'2007-10-09 03:00:00';3875
28990;'1974-05-12 03:00:00';6866
28991;'1996-11-09 02:00:00';4521
28992;'2007-03-27 03:00:00';8142
28993;'2012-07-29 03:00:00';8257
28994;'1977-07-26 03:00:00';9946
28995;'2010-10-21 03:00:00';4258
28996;'1979-01-06 03:00:00';3277
28997;'1976-09-10 03:00:00';8159
28998;'1973-06-28 03:00:00';8425
28999;'2002-11-08 02:00:00';2082
29000;'1980-02-26 03:00:00';1929
29001;'1988-01-27 03:00:00';2517
29002;'2002-11-08 02:00:00';585
29003;'1971-08-30 03:00:00';8957
29004;'1985-01-04 03:00:00';4786
29005;'2002-07-06 03:00:00';2372
29006;'1975-08-27 03:00:00';6176
29007;'1995-12-08 02:00:00';5905
29008;'2003-11-18 02:00:00';6914
29009;'1981-09-15 04:00:00';1430
29010;'2004-10-06 03:00:00';3918
29011;'1984-03-12 03:00:00';4758
29012;'1975-12-05 03:00:00';6510
29013;'2011-09-12 03:00:00';1505
29014;'1990-12-14 02:00:00';9019
29015;'1988-09-16 04:00:00';5789
29016;'1989-07-22 03:00:00';2756
29017;'2000-05-16 03:00:00';1907
29018;'1992-10-12 02:00:00';3515
29019;'2000-08-03 03:00:00';4099
29020;'1995-11-05 02:00:00';6476
29021;'1980-05-15 03:00:00';3684
29022;'2010-01-22 02:00:00';6139
29023;'2007-01-01 02:00:00';3404
